individual,date,treatment,replicate,censored,time
3205,8/15/22,228,3,1,48
3206,8/15/22,228,3,1,48
3207,8/15/22,228,3,1,48
3208,8/15/22,228,3,1,48
3209,8/15/22,228,3,1,48
3210,8/15/22,228,3,1,48
3211,8/15/22,228,3,1,48
3212,8/15/22,228,3,1,48
3213,8/15/22,228,3,1,48
3214,8/15/22,228,3,1,48
3215,8/15/22,228,3,1,48
3216,8/15/22,228,3,1,48
3217,8/15/22,228,3,1,72
3218,8/15/22,228,3,0,72
3219,8/15/22,228,3,0,72
3220,8/1/22,Control,1,1,24
3221,8/1/22,Control,1,1,24
3222,8/1/22,Control,1,1,24
3223,8/1/22,Control,1,1,24
3224,8/1/22,Control,1,1,24
3225,8/1/22,Control,1,1,24
3226,8/1/22,Control,1,1,24
3227,8/1/22,Control,1,1,24
3228,8/1/22,Control,1,1,24
3229,8/1/22,Control,1,1,24
3230,8/1/22,Control,1,1,24
3231,8/1/22,Control,1,1,48
3232,8/1/22,Control,1,1,48
3233,8/1/22,Control,1,1,48
3234,8/1/22,Control,1,1,48
3235,8/1/22,Control,1,1,48
3236,8/1/22,Control,1,1,48
3237,8/1/22,Control,1,1,72
3238,8/1/22,Control,1,1,72
3239,8/1/22,Control,1,1,72
3240,8/1/22,Control,1,1,72
3241,8/1/22,Control,1,0,72
3242,8/1/22,Control,1,0,72
3243,8/1/22,Control,1,0,72
3244,8/1/22,Control,1,0,72
3245,8/1/22,Control,1,0,72
3246,8/1/22,Control,1,0,72
3247,8/1/22,Control,1,0,72
3248,8/1/22,Control,1,0,72
3249,8/1/22,Control,1,0,72
3250,8/1/22,Control,1,0,72
3251,8/1/22,Control,1,0,72
3252,8/1/22,Control,1,0,72
3253,8/1/22,Control,1,0,72
3254,8/1/22,Control,1,0,72
3255,8/1/22,Control,1,0,72
3256,8/1/22,Control,1,0,72
3257,8/1/22,Control,1,0,72
3258,8/1/22,Control,1,0,72
3259,8/1/22,Control,1,0,72
3260,8/1/22,Control,1,0,72
3261,8/1/22,Control,1,0,72
3262,8/1/22,Control,1,0,72
3263,8/1/22,Control,1,0,72
3264,8/1/22,Control,1,0,72
3265,8/1/22,Control,1,0,72
3266,8/1/22,Control,1,0,72
3267,8/1/22,Control,1,0,72
3268,8/1/22,Control,1,0,72
3269,8/1/22,Control,1,0,72
3270,8/1/22,Control,1,0,72
3271,8/1/22,Control,1,0,72
3272,8/1/22,Control,1,0,72
3273,8/1/22,Control,1,0,72
3274,8/1/22,Control,1,0,72
3275,8/1/22,Control,1,0,72
3276,8/1/22,Control,1,0,72
3277,8/1/22,Control,1,0,72
3278,8/1/22,Control,1,0,72
3279,8/1/22,Control,1,0,72
3280,8/1/22,Control,1,0,72
3281,8/1/22,Control,1,0,72
3282,8/1/22,Control,1,0,72
3283,8/1/22,Control,1,0,72
3284,8/1/22,Control,1,0,72
3285,8/1/22,Control,1,0,72
3286,8/1/22,Control,1,0,72
3287,8/1/22,Control,1,0,72
3288,8/1/22,Control,1,0,72
3289,8/1/22,Control,1,0,72
3290,8/1/22,Control,1,0,72
3291,8/1/22,Control,1,0,72
3292,8/1/22,Control,1,0,72
3293,8/1/22,Control,1,0,72
3294,8/1/22,Control,1,0,72
3295,8/1/22,Control,1,0,72
3296,8/1/22,Control,1,0,72
3297,8/1/22,Control,1,0,72
3298,8/1/22,Control,1,0,72
3299,8/1/22,Control,1,0,72
3300,8/1/22,Control,1,0,72
3301,8/1/22,Control,1,0,72
3302,8/1/22,Control,1,0,72
3303,8/1/22,Control,1,0,72
3304,8/1/22,Control,1,0,72
3305,8/1/22,Control,1,0,72
3306,8/1/22,Control,1,0,72
3307,8/1/22,Control,1,0,72
3308,8/1/22,Control,1,0,72
3309,8/1/22,Control,1,0,72
3310,8/1/22,Control,1,0,72
3311,8/1/22,Control,1,0,72
3312,8/1/22,Control,1,0,72
3313,8/1/22,Control,1,0,72
3314,8/1/22,Control,1,0,72
3315,8/1/22,Control,1,0,72
3316,8/1/22,Control,1,0,72
3317,8/1/22,Control,1,0,72
3318,8/8/22,Control,2,1,24
3319,8/8/22,Control,2,1,24
3320,8/8/22,Control,2,1,24
3321,8/8/22,Control,2,1,48
3322,8/8/22,Control,2,1,48
3323,8/8/22,Control,2,1,72
3324,8/8/22,Control,2,1,72
3325,8/8/22,Control,2,1,72
3326,8/8/22,Control,2,1,72
3327,8/8/22,Control,2,1,72
3328,8/8/22,Control,2,1,72
3329,8/8/22,Control,2,0,72
3330,8/8/22,Control,2,0,72
3331,8/8/22,Control,2,0,72
3332,8/8/22,Control,2,0,72
3333,8/8/22,Control,2,0,72
3334,8/8/22,Control,2,0,72
3335,8/8/22,Control,2,0,72
3336,8/8/22,Control,2,0,72
3337,8/8/22,Control,2,0,72
3338,8/8/22,Control,2,0,72
3339,8/8/22,Control,2,0,72
3340,8/8/22,Control,2,0,72
3341,8/8/22,Control,2,0,72
3342,8/8/22,Control,2,0,72
3343,8/8/22,Control,2,0,72
3344,8/8/22,Control,2,0,72
3345,8/8/22,Control,2,0,72
3346,8/8/22,Control,2,0,72
3347,8/8/22,Control,2,0,72
3348,8/8/22,Control,2,0,72
3349,8/8/22,Control,2,0,72
3350,8/8/22,Control,2,0,72
3351,8/8/22,Control,2,0,72
3352,8/8/22,Control,2,0,72
3353,8/8/22,Control,2,0,72
3354,8/8/22,Control,2,0,72
3355,8/8/22,Control,2,0,72
3356,8/8/22,Control,2,0,72
3357,8/8/22,Control,2,0,72
3358,8/8/22,Control,2,0,72
3359,8/8/22,Control,2,0,72
3360,8/8/22,Control,2,0,72
3361,8/8/22,Control,2,0,72
3362,8/8/22,Control,2,0,72
3363,8/8/22,Control,2,0,72
3364,8/8/22,Control,2,0,72
3365,8/8/22,Control,2,0,72
3366,8/8/22,Control,2,0,72
3367,8/8/22,Control,2,0,72
3368,8/8/22,Control,2,0,72
3369,8/8/22,Control,2,0,72
3370,8/8/22,Control,2,0,72
3371,8/8/22,Control,2,0,72
3372,8/8/22,Control,2,0,72
3373,8/8/22,Control,2,0,72
3374,8/8/22,Control,2,0,72
3375,8/8/22,Control,2,0,72
3376,8/8/22,Control,2,0,72
3377,8/8/22,Control,2,0,72
3378,8/8/22,Control,2,0,72
3379,8/8/22,Control,2,0,72
3380,8/8/22,Control,2,0,72
3381,8/8/22,Control,2,0,72
3382,8/8/22,Control,2,0,72
3383,8/8/22,Control,2,0,72
3384,8/8/22,Control,2,0,72
3385,8/8/22,Control,2,0,72
3386,8/8/22,Control,2,0,72
3387,8/15/22,Control,3,1,24
3388,8/15/22,Control,3,1,24
3389,8/15/22,Control,3,1,24
3390,8/15/22,Control,3,1,48
3391,8/15/22,Control,3,1,48
3392,8/15/22,Control,3,1,48
3393,8/15/22,Control,3,1,48
3394,8/15/22,Control,3,1,48
3395,8/15/22,Control,3,1,48
3396,8/15/22,Control,3,1,48
3397,8/15/22,Control,3,1,72
3398,8/15/22,Control,3,1,72
3399,8/15/22,Control,3,1,72
3400,8/15/22,Control,3,0,72
3401,8/15/22,Control,3,0,72
3402,8/15/22,Control,3,0,72
3403,8/15/22,Control,3,0,72
3404,8/15/22,Control,3,0,72
3405,8/15/22,Control,3,0,72
3406,8/15/22,Control,3,0,72
3407,8/15/22,Control,3,0,72
3408,8/15/22,Control,3,0,72
3409,8/15/22,Control,3,0,72
3410,8/15/22,Control,3,0,72
3411,8/15/22,Control,3,0,72
3412,8/15/22,Control,3,0,72
3413,8/15/22,Control,3,0,72
3414,8/15/22,Control,3,0,72
3415,8/15/22,Control,3,0,72
3416,8/15/22,Control,3,0,72
3417,8/15/22,Control,3,0,72
3418,8/15/22,Control,3,0,72
3419,8/15/22,Control,3,0,72
3420,8/15/22,Control,3,0,72
3421,8/15/22,Control,3,0,72
3422,8/15/22,Control,3,0,72
3423,8/15/22,Control,3,0,72
3424,8/15/22,Control,3,0,72
3425,8/15/22,Control,3,0,72
3426,8/15/22,Control,3,0,72
3427,8/15/22,Control,3,0,72
3428,8/15/22,Control,3,0,72
3429,8/15/22,Control,3,0,72
3430,8/15/22,Control,3,0,72
3431,8/15/22,Control,3,0,72
3432,8/15/22,Control,3,0,72
3433,8/15/22,Control,3,0,72
3434,8/15/22,Control,3,0,72
3435,8/15/22,Control,3,0,72
3436,8/15/22,Control,3,0,72
3437,8/15/22,Control,3,0,72
3438,8/15/22,Control,3,0,72
3439,8/15/22,Control,3,0,72
3440,8/15/22,Control,3,0,72
3441,8/15/22,Control,3,0,72
3442,8/15/22,Control,3,0,72
3443,8/15/22,Control,3,0,72
3444,8/15/22,Control,3,0,72
3445,8/15/22,Control,3,0,72
3446,8/15/22,Control,3,0,72
3447,8/15/22,Control,3,0,72
3448,8/15/22,Control,3,0,72
3449,8/15/22,Control,3,0,72
3450,8/15/22,Control,3,0,72
3451,8/15/22,Control,3,0,72
3452,8/15/22,Control,3,0,72
3453,8/15/22,Control,3,0,72
3454,8/15/22,Control,3,0,72
3455,8/15/22,Control,3,0,72
3456,8/15/22,Control,3,0,72
3457,8/15/22,Control,3,0,72
3458,8/15/22,Control,3,0,72
3459,8/15/22,Control,3,0,72
3460,8/15/22,Control,3,0,72
3461,8/15/22,Control,3,0,72
3462,8/15/22,Control,3,0,72
3463,8/15/22,Control,3,0,72
3464,8/15/22,Control,3,0,72
3465,8/15/22,Control,3,0,72
3466,8/15/22,Control,3,0,72
3467,8/15/22,Control,3,0,72
3468,8/15/22,Control,3,0,72
3469,8/15/22,Control,3,0,72
3470,8/15/22,Control,3,0,72
3471,8/15/22,Control,3,0,72
3472,8/15/22,Control,3,0,72
3473,8/15/22,Control,3,0,72
3474,8/15/22,Control,3,0,72
3475,8/15/22,Control,3,0,72
3476,8/15/22,Control,3,0,72
3477,8/15/22,Control,3,0,72
3478,8/15/22,Control,3,0,72
3479,8/15/22,Control,3,0,72
3480,8/15/22,Control,3,0,72
3481,8/15/22,Control,3,0,72
3482,8/15/22,Control,3,0,72
3483,8/15/22,Control,3,0,72
3484,8/15/22,Control,3,0,72
3485,8/15/22,Control,3,0,72
3486,8/15/22,Control,3,0,72
3487,9/19/22,Control,1,1,24
3488,9/19/22,Control,1,1,24
3489,9/19/22,Control,1,1,24
3490,9/19/22,Control,1,1,24
3491,9/19/22,Control,1,1,24
3492,9/19/22,Control,1,1,24
3493,9/19/22,Control,1,1,48
3494,9/19/22,Control,1,1,48
3495,9/19/22,Control,1,1,48
3496,9/19/22,Control,1,1,48
3497,9/19/22,Control,1,1,48
3498,9/19/22,Control,1,1,48
3499,9/19/22,Control,1,1,48
3500,9/19/22,Control,1,1,48
3501,9/19/22,Control,1,1,48
3502,9/19/22,Control,1,1,48
3503,9/19/22,Control,1,1,72
3504,9/19/22,Control,1,0,72
3505,9/19/22,Control,1,0,72
3506,9/19/22,Control,1,0,72
3507,9/19/22,Control,1,0,72
3508,9/19/22,Control,1,0,72
3509,9/19/22,Control,1,0,72
3510,9/19/22,Control,1,0,72
3511,9/19/22,Control,1,0,72
3512,9/19/22,Control,1,0,72
3513,9/19/22,Control,1,0,72
3514,9/19/22,Control,1,0,72
3515,9/19/22,Control,1,0,72
3516,9/19/22,Control,1,0,72
3517,9/19/22,Control,1,0,72
3518,9/19/22,Control,1,0,72
3519,9/19/22,Control,1,0,72
3520,9/19/22,Control,1,0,72
3521,9/19/22,Control,1,0,72
3522,9/19/22,Control,1,0,72
3523,9/19/22,Control,1,0,72
3524,9/19/22,Control,1,0,72
3525,9/19/22,Control,1,0,72
3526,9/19/22,Control,1,0,72
3527,9/19/22,Control,1,0,72
3528,9/19/22,Control,1,0,72
3529,9/19/22,Control,1,0,72
3530,9/19/22,Control,1,0,72
3531,9/19/22,Control,1,0,72
3532,9/19/22,Control,1,0,72
3533,9/19/22,Control,1,0,72
3534,9/19/22,Control,1,0,72
3535,9/19/22,Control,1,0,72
3536,9/19/22,Control,1,0,72
3537,9/19/22,Control,1,0,72
3538,9/19/22,Control,1,0,72
3539,9/19/22,Control,1,0,72
3540,9/19/22,Control,1,0,72
3541,9/19/22,Control,1,0,72
3542,9/19/22,Control,1,0,72
3543,9/19/22,Control,1,0,72
3544,9/19/22,Control,1,0,72
3545,9/19/22,Control,1,0,72
3546,9/19/22,Control,1,0,72
3547,9/19/22,Control,1,0,72
3548,9/19/22,Control,1,0,72
3549,9/19/22,Control,1,0,72
3550,9/19/22,Control,1,0,72
3551,9/19/22,Control,1,0,72
3552,9/19/22,Control,1,0,72
3553,9/19/22,Control,1,0,72
3554,9/19/22,Control,1,0,72
3555,9/19/22,Control,1,0,72
3556,9/19/22,Control,1,0,72
3557,9/19/22,Control,1,0,72
3558,9/19/22,Control,1,0,72
3559,9/19/22,Control,1,0,72
3560,9/19/22,Control,1,0,72
3561,9/19/22,Control,1,0,72
3562,9/19/22,Control,1,0,72
3563,9/19/22,Control,1,0,72
3564,9/19/22,Control,1,0,72
3565,9/19/22,Control,1,0,72
3566,9/19/22,Control,1,0,72
3567,9/19/22,Control,1,0,72
3568,9/19/22,Control,1,0,72
3569,9/19/22,Control,1,0,72
3570,9/19/22,Control,1,0,72
3571,9/19/22,Control,1,0,72
3572,9/19/22,Control,1,0,72
3573,9/19/22,Control,1,0,72
3574,9/19/22,Control,1,0,72
3575,9/19/22,Control,1,0,72
3576,9/19/22,Control,1,0,72
3577,9/19/22,Control,1,0,72
3578,9/19/22,Control,1,0,72
3579,9/19/22,Control,1,0,72
3580,9/19/22,Control,1,0,72
3581,9/19/22,Control,1,0,72
3582,9/19/22,Control,1,0,72
3583,9/19/22,Control,1,0,72
3584,9/19/22,Control,1,0,72
3585,9/19/22,Control,1,0,72
3586,9/19/22,Control,1,0,72
3587,10/3/22,Control,3,1,24
3588,10/3/22,Control,3,1,24
3589,10/3/22,Control,3,1,24
3590,10/3/22,Control,3,1,24
3591,10/3/22,Control,3,1,24
3592,10/3/22,Control,3,1,24
3593,10/3/22,Control,3,1,48
3594,10/3/22,Control,3,1,48
3595,10/3/22,Control,3,1,48
3596,10/3/22,Control,3,1,72
3597,10/3/22,Control,3,0,72
3598,10/3/22,Control,3,0,72
3599,10/3/22,Control,3,0,72
3600,10/3/22,Control,3,0,72
3601,10/3/22,Control,3,0,72
3602,10/3/22,Control,3,0,72
3603,10/3/22,Control,3,0,72
3604,10/3/22,Control,3,0,72
3605,10/3/22,Control,3,0,72
3606,10/3/22,Control,3,0,72
3607,10/3/22,Control,3,0,72
3608,10/3/22,Control,3,0,72
3609,10/3/22,Control,3,0,72
3610,10/3/22,Control,3,0,72
3611,10/3/22,Control,3,0,72
3612,10/3/22,Control,3,0,72
3613,10/3/22,Control,3,0,72
3614,10/3/22,Control,3,0,72
3615,10/3/22,Control,3,0,72
3616,10/3/22,Control,3,0,72
3617,10/3/22,Control,3,0,72
3618,10/3/22,Control,3,0,72
3619,10/3/22,Control,3,0,72
3620,10/3/22,Control,3,0,72
3621,10/3/22,Control,3,0,72
3622,10/3/22,Control,3,0,72
3623,10/3/22,Control,3,0,72
3624,10/3/22,Control,3,0,72
3625,10/3/22,Control,3,0,72
3626,10/3/22,Control,3,0,72
3627,10/3/22,Control,3,0,72
3628,10/3/22,Control,3,0,72
3629,10/3/22,Control,3,0,72
3630,10/3/22,Control,3,0,72
3631,10/3/22,Control,3,0,72
3632,10/3/22,Control,3,0,72
3633,10/3/22,Control,3,0,72
3634,10/3/22,Control,3,0,72
3635,10/3/22,Control,3,0,72
3636,10/3/22,Control,3,0,72
3637,10/3/22,Control,3,0,72
3638,10/3/22,Control,3,0,72
3639,10/3/22,Control,3,0,72
3640,10/3/22,Control,3,0,72
3641,10/3/22,Control,3,0,72
3642,10/3/22,Control,3,0,72
3643,10/3/22,Control,3,0,72
3644,10/3/22,Control,3,0,72
3645,10/3/22,Control,3,0,72
3646,10/3/22,Control,3,0,72
3647,10/3/22,Control,3,0,72
3648,10/3/22,Control,3,0,72
3649,10/3/22,Control,3,0,72
3650,10/3/22,Control,3,0,72
3651,10/3/22,Control,3,0,72
3652,10/3/22,Control,3,0,72
3653,10/3/22,Control,3,0,72
3654,10/3/22,Control,3,0,72
3655,10/3/22,Control,3,0,72
3656,10/3/22,Control,3,0,72
3657,10/3/22,Control,3,0,72
3658,10/3/22,Control,3,0,72
3659,10/3/22,Control,3,0,72
3660,10/3/22,Control,3,0,72
3661,10/3/22,Control,3,0,72
3662,10/3/22,Control,3,0,72
3663,10/3/22,Control,3,0,72
3664,10/3/22,Control,3,0,72
3665,10/3/22,Control,3,0,72
3666,10/3/22,Control,3,0,72
3667,10/3/22,Control,3,0,72
3668,10/3/22,Control,3,0,72
3669,10/3/22,Control,3,0,72
3670,10/3/22,Control,3,0,72
3671,10/3/22,Control,3,0,72
3672,10/3/22,Control,3,0,72
3673,10/3/22,Control,3,0,72
3674,10/3/22,Control,3,0,72
3675,10/3/22,Control,3,0,72
3676,10/3/22,Control,3,0,72
3677,10/3/22,Control,3,0,72
3678,10/3/22,Control,3,0,72
3679,10/3/22,Control,3,0,72
3680,10/3/22,Control,3,0,72
3681,10/3/22,Control,3,0,72
3682,10/3/22,Control,3,0,72
3683,10/3/22,Control,3,0,72
3684,10/3/22,Control,3,0,72
3685,10/3/22,Control,3,0,72
3686,10/3/22,Control,3,0,72
3687,10/10/22,Control,1,1,24
3688,10/10/22,Control,1,1,24
3689,10/10/22,Control,1,1,24
3690,10/10/22,Control,1,1,24
3691,10/10/22,Control,1,1,24
3692,10/10/22,Control,1,1,24
3693,10/10/22,Control,1,1,24
3694,10/10/22,Control,1,1,24
3695,10/10/22,Control,1,1,24
3696,10/10/22,Control,1,1,24
3697,10/10/22,Control,1,1,24
3698,10/10/22,Control,1,1,48
3699,10/10/22,Control,1,1,48
3700,10/10/22,Control,1,1,48
3701,10/10/22,Control,1,1,48
3702,10/10/22,Control,1,1,48
3703,10/10/22,Control,1,1,48
3704,10/10/22,Control,1,1,48
3705,10/10/22,Control,1,1,48
3706,10/10/22,Control,1,1,48
3707,10/10/22,Control,1,1,48
3708,10/10/22,Control,1,1,72
3709,10/10/22,Control,1,1,72
3710,10/10/22,Control,1,1,72
3711,10/10/22,Control,1,0,72
3712,10/10/22,Control,1,0,72
3713,10/10/22,Control,1,0,72
3714,10/10/22,Control,1,0,72
3715,10/10/22,Control,1,0,72
3716,10/10/22,Control,1,0,72
3717,10/10/22,Control,1,0,72
3718,10/10/22,Control,1,0,72
3719,10/10/22,Control,1,0,72
3720,10/10/22,Control,1,0,72
3721,10/10/22,Control,1,0,72
3722,10/10/22,Control,1,0,72
3723,10/10/22,Control,1,0,72
3724,10/10/22,Control,1,0,72
3725,10/10/22,Control,1,0,72
3726,10/10/22,Control,1,0,72
3727,10/10/22,Control,1,0,72
3728,10/10/22,Control,1,0,72
3729,10/10/22,Control,1,0,72
3730,10/10/22,Control,1,0,72
3731,10/10/22,Control,1,0,72
3732,10/10/22,Control,1,0,72
3733,10/10/22,Control,1,0,72
3734,10/10/22,Control,1,0,72
3735,10/10/22,Control,1,0,72
3736,10/10/22,Control,1,0,72
3737,10/10/22,Control,1,0,72
3738,10/10/22,Control,1,0,72
3739,10/10/22,Control,1,0,72
3740,10/10/22,Control,1,0,72
3741,10/10/22,Control,1,0,72
3742,10/10/22,Control,1,0,72
3743,10/10/22,Control,1,0,72
3744,10/10/22,Control,1,0,72
3745,10/10/22,Control,1,0,72
3746,10/10/22,Control,1,0,72
3747,10/10/22,Control,1,0,72
3748,10/10/22,Control,1,0,72
3749,10/10/22,Control,1,0,72
3750,10/10/22,Control,1,0,72
3751,10/10/22,Control,1,0,72
3752,10/10/22,Control,1,0,72
3753,10/10/22,Control,1,0,72
3754,10/10/22,Control,1,0,72
3755,10/10/22,Control,1,0,72
3756,10/10/22,Control,1,0,72
3757,10/10/22,Control,1,0,72
3758,10/10/22,Control,1,0,72
3759,10/10/22,Control,1,0,72
3760,10/10/22,Control,1,0,72
3761,10/10/22,Control,1,0,72
3762,10/10/22,Control,1,0,72
3763,10/10/22,Control,1,0,72
3764,10/10/22,Control,1,0,72
3765,10/10/22,Control,1,0,72
3766,10/10/22,Control,1,0,72
3767,10/10/22,Control,1,0,72
3768,10/10/22,Control,1,0,72
3769,10/10/22,Control,1,0,72
3770,10/10/22,Control,1,0,72
3771,10/10/22,Control,1,0,72
3772,10/10/22,Control,1,0,72
3773,10/10/22,Control,1,0,72
3774,10/10/22,Control,1,0,72
3775,10/10/22,Control,1,0,72
3776,10/10/22,Control,1,0,72
3777,10/10/22,Control,1,0,72
3778,10/10/22,Control,1,0,72
3779,10/10/22,Control,1,0,72
3780,10/10/22,Control,1,0,72
3781,10/17/22,Control,2,1,24
3782,10/17/22,Control,2,1,24
3783,10/17/22,Control,2,1,24
3784,10/17/22,Control,2,1,48
3785,10/17/22,Control,2,1,48
3786,10/17/22,Control,2,1,48
3787,10/17/22,Control,2,1,48
3788,10/17/22,Control,2,1,48
3789,10/17/22,Control,2,1,48
3790,10/17/22,Control,2,1,48
3791,10/17/22,Control,2,1,48
3792,10/17/22,Control,2,1,48
3793,10/17/22,Control,2,1,48
3794,10/17/22,Control,2,1,72
3795,10/17/22,Control,2,1,72
3796,10/17/22,Control,2,1,72
3797,10/17/22,Control,2,1,72
3798,10/17/22,Control,2,0,72
3799,10/17/22,Control,2,0,72
3800,10/17/22,Control,2,0,72
3801,10/17/22,Control,2,0,72
3802,10/17/22,Control,2,0,72
3803,10/17/22,Control,2,0,72
3804,10/17/22,Control,2,0,72
3805,10/17/22,Control,2,0,72
3806,10/17/22,Control,2,0,72
3807,10/17/22,Control,2,0,72
3808,10/17/22,Control,2,0,72
3809,10/17/22,Control,2,0,72
3810,10/17/22,Control,2,0,72
3811,10/17/22,Control,2,0,72
3812,10/17/22,Control,2,0,72
3813,10/17/22,Control,2,0,72
3814,10/17/22,Control,2,0,72
3815,10/17/22,Control,2,0,72
3816,10/17/22,Control,2,0,72
3817,10/17/22,Control,2,0,72
3818,10/17/22,Control,2,0,72
3819,10/17/22,Control,2,0,72
3820,10/17/22,Control,2,0,72
3821,10/17/22,Control,2,0,72
3822,10/17/22,Control,2,0,72
3823,10/17/22,Control,2,0,72
3824,10/17/22,Control,2,0,72
3825,10/17/22,Control,2,0,72
3826,10/17/22,Control,2,0,72
3827,10/17/22,Control,2,0,72
3828,10/17/22,Control,2,0,72
3829,10/17/22,Control,2,0,72
3830,10/17/22,Control,2,0,72
3831,10/17/22,Control,2,0,72
3832,10/17/22,Control,2,0,72
3833,10/17/22,Control,2,0,72
3834,10/17/22,Control,2,0,72
3835,10/17/22,Control,2,0,72
3836,10/17/22,Control,2,0,72
3837,10/17/22,Control,2,0,72
3838,10/17/22,Control,2,0,72
3839,10/17/22,Control,2,0,72
3840,10/17/22,Control,2,0,72
3841,10/17/22,Control,2,0,72
3842,10/17/22,Control,2,0,72
3843,10/17/22,Control,2,0,72
3844,10/17/22,Control,2,0,72
3845,10/17/22,Control,2,0,72
3846,10/17/22,Control,2,0,72
3847,10/17/22,Control,2,0,72
3848,10/17/22,Control,2,0,72
3849,10/17/22,Control,2,0,72
3850,10/17/22,Control,2,0,72
3851,10/17/22,Control,2,0,72
3852,10/17/22,Control,2,0,72
3853,10/17/22,Control,2,0,72
3854,10/17/22,Control,2,0,72
3855,10/17/22,Control,2,0,72
3856,10/17/22,Control,2,0,72
3857,10/17/22,Control,2,0,72
3858,10/17/22,Control,2,0,72
3859,10/17/22,Control,2,0,72
3860,10/17/22,Control,2,0,72
3861,10/17/22,Control,2,0,72
3862,10/17/22,Control,2,0,72
3863,10/17/22,Control,2,0,72
3864,10/17/22,Control,2,0,72
3865,10/17/22,Control,2,0,72
3866,10/17/22,Control,2,0,72
3867,10/17/22,Control,2,0,72
3868,10/17/22,Control,2,0,72
3869,10/17/22,Control,2,0,72
3870,10/17/22,Control,2,0,72
3871,10/17/22,Control,2,0,72
3872,10/17/22,Control,2,0,72
3873,10/17/22,Control,2,0,72
3874,10/17/22,Control,2,0,72
3875,10/17/22,Control,2,0,72
3876,10/17/22,Control,2,0,72
3877,10/17/22,Control,2,0,72
3878,10/17/22,Control,2,0,72
3879,10/17/22,Control,2,0,72
3880,10/31/22,Control,3,1,24
3881,10/31/22,Control,3,1,24
3882,10/31/22,Control,3,1,24
3883,10/31/22,Control,3,1,24
3884,10/31/22,Control,3,1,48
3885,10/31/22,Control,3,1,48
3886,10/31/22,Control,3,1,48
3887,10/31/22,Control,3,1,48
3888,10/31/22,Control,3,1,48
3889,10/31/22,Control,3,1,48
3890,10/31/22,Control,3,1,48
3891,10/31/22,Control,3,1,48
3892,10/31/22,Control,3,1,48
3893,10/31/22,Control,3,1,48
3894,10/31/22,Control,3,1,72
3895,10/31/22,Control,3,1,72
3896,10/31/22,Control,3,1,72
3897,10/31/22,Control,3,1,72
3898,10/31/22,Control,3,1,72
3899,10/31/22,Control,3,1,72
3900,10/31/22,Control,3,0,72
3901,10/31/22,Control,3,0,72
3902,10/31/22,Control,3,0,72
3903,10/31/22,Control,3,0,72
3904,10/31/22,Control,3,0,72
3905,10/31/22,Control,3,0,72
3906,10/31/22,Control,3,0,72
3907,10/31/22,Control,3,0,72
3908,10/31/22,Control,3,0,72
3909,10/31/22,Control,3,0,72
3910,10/31/22,Control,3,0,72
3911,10/31/22,Control,3,0,72
3912,10/31/22,Control,3,0,72
3913,10/31/22,Control,3,0,72
3914,10/31/22,Control,3,0,72
3915,10/31/22,Control,3,0,72
3916,10/31/22,Control,3,0,72
3917,10/31/22,Control,3,0,72
3918,10/31/22,Control,3,0,72
3919,10/31/22,Control,3,0,72
3920,10/31/22,Control,3,0,72
3921,10/31/22,Control,3,0,72
3922,10/31/22,Control,3,0,72
3923,10/31/22,Control,3,0,72
3924,10/31/22,Control,3,0,72
3925,10/31/22,Control,3,0,72
3926,10/31/22,Control,3,0,72
3927,10/31/22,Control,3,0,72
3928,10/31/22,Control,3,0,72
3929,10/31/22,Control,3,0,72
3930,10/31/22,Control,3,0,72
3931,10/31/22,Control,3,0,72
3932,10/31/22,Control,3,0,72
3933,10/31/22,Control,3,0,72
3934,10/31/22,Control,3,0,72
3935,10/31/22,Control,3,0,72
3936,10/31/22,Control,3,0,72
3937,10/31/22,Control,3,0,72
3938,10/31/22,Control,3,0,72
3939,10/31/22,Control,3,0,72
3940,10/31/22,Control,3,0,72
3941,10/31/22,Control,3,0,72
3942,10/31/22,Control,3,0,72
3943,10/31/22,Control,3,0,72
3944,10/31/22,Control,3,0,72
3945,10/31/22,Control,3,0,72
3946,10/31/22,Control,3,0,72
3947,10/31/22,Control,3,0,72
3948,10/31/22,Control,3,0,72
3949,10/31/22,Control,3,0,72
3950,10/31/22,Control,3,0,72
3951,10/31/22,Control,3,0,72
3952,10/31/22,Control,3,0,72
3953,10/31/22,Control,3,0,72
3954,10/31/22,Control,3,0,72
3955,10/31/22,Control,3,0,72
3956,10/31/22,Control,3,0,72
3957,10/31/22,Control,3,0,72
3958,10/31/22,Control,3,0,72
3959,10/31/22,Control,3,0,72
3960,10/31/22,Control,3,0,72
3961,10/31/22,Control,3,0,72
3962,10/31/22,Control,3,0,72
3963,10/31/22,Control,3,0,72
3964,10/31/22,Control,3,0,72
3965,10/31/22,Control,3,0,72
3966,10/31/22,Control,3,0,72
3967,10/31/22,Control,3,0,72
3968,10/31/22,Control,3,0,72
3969,10/31/22,Control,3,0,72
3970,10/31/22,Control,3,0,72
3971,10/31/22,Control,3,0,72
3972,10/31/22,Control,3,0,72
3973,10/31/22,Control,3,0,72
3974,10/31/22,Control,3,0,72
3975,10/31/22,Control,3,0,72
3976,10/31/22,Control,3,0,72
3977,10/31/22,Control,3,0,72
3978,10/31/22,Control,3,0,72
3979,4/25/23,Control,Sara3,1,24
3980,4/25/23,Control,Sara3,1,24
3981,4/25/23,Control,Sara3,1,24
